order_id,customer_id,product_id,product_name,price,quantity,region,status,timestamp,date
0bc6afbf-6ea7-4acb-bb84-e5b23bcd41b6,C475,P001,Laptop,600.0,2,South,cancelled,2025-04-09 10:22:49,2025-04-09
c1081c45-01a0-4770-88ca-4c6755b8ee34,C158,P002,Phone,150.0,4,South,shipped,2025-04-09 10:22:51,2025-04-09
33ce5606-958e-44a8-addf-71f034beb30b,C776,P002,Headphones,120.0,3,North,shipped,2025-04-09 10:22:53,2025-04-09
26040309-413f-46c3-b845-5636f02727e4,C171,P004,Phone,1000.0,4,North,placed,2025-04-09 10:22:55,2025-04-09
bface466-2205-42e1-a489-e27413e64b85,C521,P001,Headphones,120.0,3,East,shipped,2025-04-09 10:22:57,2025-04-09
ed7d8d20-1171-426e-90ba-6de3508051ba,C470,P003,Shoes,150.0,2,North,shipped,2025-04-09 10:22:59,2025-04-09
f2959b8e-19a6-4ade-aa2a-8a06ddeb46f6,C693,P001,Laptop,600.0,3,North,shipped,2025-04-09 10:23:01,2025-04-09
f4e5bdb5-6b60-45f2-9bc7-b791e3c8475b,C164,P003,Phone,600.0,2,East,cancelled,2025-04-09 10:23:03,2025-04-09
7649a60b-0225-47af-a28a-eedd7496f0af,C866,P002,Laptop,1000.0,1,South,cancelled,2025-04-09 10:23:05,2025-04-09
7697f289-31d0-4981-aed9-0d90698b3ae0,C171,P002,Shoes,1000.0,3,West,placed,2025-04-09 10:23:07,2025-04-09
4f4fc543-28df-421d-9c31-510e1cdbe8fe,C241,P002,Headphones,600.0,5,East,shipped,2025-04-09 10:23:09,2025-04-09
cc7e1ecb-2c55-4d38-ac77-f1524707decf,C650,P004,Phone,1000.0,4,East,shipped,2025-04-09 10:23:11,2025-04-09
63b0a4d2-e4ac-4465-8633-47acb762479e,C561,P002,Headphones,150.0,4,East,cancelled,2025-04-09 10:23:13,2025-04-09
5fe92537-893a-4e8f-949e-8bc70dda0d6b,C200,P003,Laptop,1000.0,4,West,shipped,2025-04-09 10:23:15,2025-04-09
febed771-cbcc-45bc-8c26-db923a66790e,C842,P003,Phone,150.0,3,East,shipped,2025-04-09 10:23:17,2025-04-09
e3dd4110-d159-4626-b60d-4877e9428ad6,C886,P002,Laptop,150.0,3,South,cancelled,2025-04-09 10:23:19,2025-04-09
ed189a3c-4526-47fe-b6da-4a3e6e3e60f0,C151,P001,Headphones,1000.0,5,North,cancelled,2025-04-09 10:23:21,2025-04-09
bf35a749-053d-4667-91be-251f6a131e5c,C489,P004,Headphones,120.0,3,West,shipped,2025-04-09 10:23:23,2025-04-09
97617269-5278-4b56-b25d-9ac54d98aa07,C374,P004,Headphones,600.0,2,North,cancelled,2025-04-09 10:23:25,2025-04-09
2ee7f6de-7ddc-497a-b0da-36c280628c9b,C686,P001,Headphones,120.0,4,North,shipped,2025-04-09 10:23:27,2025-04-09
14159f5c-8c4f-447b-85ba-6a3a0ece2797,C610,P001,Laptop,120.0,4,West,shipped,2025-04-09 10:23:29,2025-04-09
55cd5c1e-64be-4fb2-84af-7edba1493e9a,C530,P002,Laptop,150.0,2,East,cancelled,2025-04-09 10:23:31,2025-04-09
4278e72d-373c-4187-82fe-c854ee4df808,C944,P002,Headphones,1000.0,4,South,shipped,2025-04-09 10:23:33,2025-04-09
9acec31d-2614-4e10-b5da-43fb28bb7c44,C263,P001,Headphones,150.0,2,West,cancelled,2025-04-09 10:23:35,2025-04-09
2b54ab14-3293-49d7-8cf6-5de684a266f7,C331,P001,Headphones,1000.0,4,East,shipped,2025-04-09 10:23:37,2025-04-09
c1038d1d-0d9b-4c6c-8863-c71a779ba1c8,C402,P001,Phone,150.0,3,North,shipped,2025-04-09 10:23:39,2025-04-09
36b775f5-10fe-48a4-afb1-d9b130827aa9,C519,P003,Phone,150.0,5,South,shipped,2025-04-09 10:23:41,2025-04-09
cea9e732-ec46-4e9d-8a29-7d70d765376f,C884,P002,Headphones,1000.0,3,South,shipped,2025-04-09 10:23:43,2025-04-09
1476832a-6a49-4c8e-8a7a-a9e5c7d923e2,C936,P003,Laptop,150.0,5,East,placed,2025-04-09 10:23:45,2025-04-09
93aff508-f1c5-4577-bce4-794d2bc11459,C187,P002,Headphones,600.0,1,East,placed,2025-04-09 10:23:47,2025-04-09
2554df88-cdf7-43e7-986c-1dacca94aae1,C230,P002,Shoes,1000.0,4,North,shipped,2025-04-09 10:23:49,2025-04-09
03f5aca2-2ccc-47d7-81ba-66122c88078a,C850,P003,Headphones,150.0,2,North,shipped,2025-04-09 10:23:51,2025-04-09
ca82fc77-3396-48d2-a678-fa498bc796c3,C751,P003,Shoes,600.0,1,East,cancelled,2025-04-09 10:23:53,2025-04-09
c408c1d9-ca45-401b-845f-d3ef76bc7c7f,C887,P004,Laptop,150.0,4,North,shipped,2025-04-09 10:23:55,2025-04-09
906e2c47-cbcc-47f4-b6d5-438e4145c45d,C774,P004,Headphones,120.0,5,East,placed,2025-04-09 10:23:57,2025-04-09
ba55f27d-2a11-4628-9ed3-6bb43653e579,C394,P001,Shoes,150.0,5,West,placed,2025-04-09 10:23:59,2025-04-09
ecce96ee-a220-4eb1-818d-a434b0296dcb,C123,P002,Shoes,600.0,2,East,placed,2025-04-09 10:24:01,2025-04-09
aba0d255-4c26-4da3-85a0-c498c3bb9099,C641,P004,Laptop,120.0,5,West,placed,2025-04-09 10:24:03,2025-04-09
9ada005a-d08f-4086-947d-e9db259abb47,C312,P004,Phone,1000.0,1,North,placed,2025-04-09 10:24:05,2025-04-09
914beae9-eaff-4533-9d7f-75e9f7926b00,C768,P001,Shoes,1000.0,3,North,placed,2025-04-09 10:24:07,2025-04-09
f2ae126c-80a0-4fbb-ae3a-fed3fd9d4b10,C582,P003,Shoes,120.0,1,North,cancelled,2025-04-09 10:24:09,2025-04-09
0ffde6cf-9219-4f1e-b66d-c558a0e3162d,C461,P003,Laptop,600.0,3,West,cancelled,2025-04-09 10:24:11,2025-04-09
a4d09144-8934-4b77-aa11-12c05a1b7bb1,C645,P004,Laptop,120.0,2,West,shipped,2025-04-09 10:24:13,2025-04-09
4dd48736-cd7a-44ee-8e77-29fbf76b8bd3,C125,P001,Headphones,1000.0,1,South,placed,2025-04-09 10:24:15,2025-04-09
c4e7c690-674b-4d85-b814-0c69b1e12519,C808,P004,Phone,1000.0,1,East,cancelled,2025-04-09 10:24:17,2025-04-09
f5d0ad57-be1e-40e2-acb9-9daf47820c72,C815,P004,Shoes,150.0,3,East,placed,2025-04-09 10:24:19,2025-04-09
e80e80d7-0ae1-4796-9702-0a70c06a5c7f,C737,P003,Phone,600.0,1,South,cancelled,2025-04-09 10:24:21,2025-04-09
e49891a4-8b83-4dee-bb30-e2f8a8784869,C250,P002,Headphones,600.0,5,West,shipped,2025-04-09 10:24:23,2025-04-09
b0141f50-3d47-46c4-9a69-71a0722cec25,C737,P004,Phone,600.0,1,West,placed,2025-04-09 10:24:25,2025-04-09
7fd273a1-4c64-466f-8cc1-d6785ea657d0,C485,P003,Phone,1000.0,3,South,placed,2025-04-09 10:24:27,2025-04-09
0378ad46-f30b-4fd3-ac75-1dc73181bca7,C845,P001,Shoes,150.0,3,East,cancelled,2025-04-09 10:24:29,2025-04-09
842bf9c9-a1a5-47b5-8e0b-5da3a3fed0f6,C737,P003,Shoes,600.0,4,South,placed,2025-04-09 10:24:31,2025-04-09
d817dca4-0660-4d42-97e0-3a89cd35b23a,C288,P003,Shoes,120.0,3,North,cancelled,2025-04-09 10:24:33,2025-04-09
b1056088-00a9-4dfe-986c-8584e8271a55,C997,P001,Phone,120.0,2,North,placed,2025-04-09 10:24:35,2025-04-09
544e6cf3-f90a-45b5-8b16-47fbe190c247,C714,P001,Shoes,1000.0,4,North,placed,2025-04-09 10:24:37,2025-04-09
8233bda4-068e-456e-9265-50378adb506a,C177,P004,Shoes,600.0,4,South,cancelled,2025-04-09 10:24:39,2025-04-09
d940b329-c0dd-4234-a2be-315b6c3bb020,C258,P002,Phone,1000.0,2,South,placed,2025-04-09 10:24:41,2025-04-09
87e6fcaa-99b8-4112-be0c-2bf6d7bc292a,C239,P001,Phone,120.0,1,South,cancelled,2025-04-09 10:24:43,2025-04-09
73de7e22-f006-4a02-80b9-ed89e635cd08,C821,P004,Shoes,600.0,1,North,cancelled,2025-04-09 10:24:45,2025-04-09
c3fa4c39-f25b-4fb3-a4a0-40893ae7e501,C420,P001,Shoes,1000.0,3,West,placed,2025-04-09 10:24:47,2025-04-09
d37dea7e-58f4-42d9-92d3-97958063d4d7,C478,P004,Phone,1000.0,5,East,cancelled,2025-04-09 10:24:49,2025-04-09
88ee4b15-0d18-441d-b96b-f2d0aacc5573,C941,P002,Phone,1000.0,1,North,placed,2025-04-09 10:24:51,2025-04-09
2db40ef4-0437-4817-8e6a-84e036c403c2,C376,P004,Shoes,120.0,3,East,shipped,2025-04-09 10:24:53,2025-04-09
f25600bd-6b92-4cd4-9a10-6429f0328fab,C204,P003,Shoes,150.0,2,South,cancelled,2025-04-09 10:24:55,2025-04-09
88200bfd-212a-41cd-8df1-750a2a8eba37,C515,P001,Shoes,120.0,4,North,cancelled,2025-04-09 10:24:57,2025-04-09
d87f02dd-4473-4f7f-8955-a8f753a2b837,C525,P003,Headphones,600.0,5,North,cancelled,2025-04-09 10:24:59,2025-04-09
7d9d338d-150e-49d3-a6a6-8f7c022dd264,C738,P003,Phone,600.0,1,East,cancelled,2025-04-09 10:25:01,2025-04-09
29ba9f16-2c56-44fc-8f77-6edb04cc14a4,C752,P001,Laptop,1000.0,4,East,placed,2025-04-09 10:25:03,2025-04-09
b219ef7e-01e5-4447-a3e3-d584f9995024,C553,P002,Phone,150.0,3,North,placed,2025-04-09 10:25:05,2025-04-09
5749614f-6655-427a-a063-20f1f08af948,C496,P002,Shoes,1000.0,1,West,placed,2025-04-09 10:25:07,2025-04-09
b3c996fb-ba04-4da4-8728-8f718ea01086,C386,P003,Headphones,1000.0,5,West,cancelled,2025-04-09 10:25:09,2025-04-09
cf669cf4-aed9-4183-a4e7-719e75a6aa0e,C115,P003,Headphones,600.0,3,East,shipped,2025-04-09 10:25:11,2025-04-09
e475d927-ab8f-40b9-b269-a84b3c251f33,C920,P004,Phone,150.0,1,East,cancelled,2025-04-09 10:25:13,2025-04-09
198771c9-d1e4-4a36-9a53-fcb3efbe3b65,C178,P003,Headphones,1000.0,1,North,placed,2025-04-09 10:25:15,2025-04-09
1f2da1df-324e-4abb-b297-c3c6aded6782,C427,P002,Laptop,120.0,3,South,shipped,2025-04-09 10:25:17,2025-04-09
7ac0f3f4-2de4-497f-8c46-b167c3b98922,C844,P001,Headphones,150.0,3,East,cancelled,2025-04-09 10:25:19,2025-04-09
29576cc8-cd3f-4d09-aeae-0ac6db5b1d8e,C313,P003,Shoes,1000.0,5,West,placed,2025-04-09 10:25:21,2025-04-09
04027623-8458-460c-a395-3498ab6d9ced,C188,P001,Laptop,150.0,4,North,cancelled,2025-04-09 10:25:23,2025-04-09
d1b86202-d769-4a0d-bff0-a3b2f277be24,C261,P001,Phone,150.0,5,East,cancelled,2025-04-09 10:25:25,2025-04-09
af76c179-f212-47a6-9701-d5207c4832d1,C767,P003,Phone,600.0,4,West,placed,2025-04-09 10:25:27,2025-04-09
51924947-a1ff-4720-97b5-aea4c30cfd5d,C439,P001,Headphones,600.0,3,West,cancelled,2025-04-09 10:25:29,2025-04-09
46248a36-c04d-4004-85cc-7f8e9819bea9,C292,P001,Shoes,120.0,4,West,cancelled,2025-04-09 10:25:31,2025-04-09
936fa5a0-4e71-4b51-a4fd-a16a27ddbaea,C835,P001,Phone,600.0,3,East,placed,2025-04-09 10:25:33,2025-04-09
46528ccc-d77e-477f-8194-445985e8bb8c,C406,P003,Phone,600.0,5,South,cancelled,2025-04-09 10:25:35,2025-04-09
27aedbca-179b-4e49-9c91-07b04b1656bd,C506,P004,Laptop,1000.0,5,North,shipped,2025-04-09 10:25:37,2025-04-09
f2b9f100-7f42-4d14-a4af-9e136ada18a8,C118,P004,Headphones,120.0,2,West,shipped,2025-04-09 10:25:39,2025-04-09
9474146e-8384-46df-8fce-97bc2b3ff20a,C528,P002,Shoes,1000.0,1,East,shipped,2025-04-09 10:25:41,2025-04-09
781a3844-60c4-4912-ba56-ba7a3f9b5a64,C266,P002,Phone,150.0,5,North,cancelled,2025-04-09 10:25:43,2025-04-09
4059611a-c22a-4a1b-a561-121aecd5ad30,C236,P004,Shoes,1000.0,5,East,placed,2025-04-09 10:25:45,2025-04-09
1ef86335-84ce-42e2-ac31-89b12e97cb86,C804,P002,Phone,600.0,3,South,shipped,2025-04-09 10:25:47,2025-04-09
140b92fa-9670-4185-8371-3bd3508f7bb7,C748,P001,Phone,120.0,2,South,cancelled,2025-04-09 10:25:49,2025-04-09
ca69aa7e-3cbb-4329-a935-4a3d043febf7,C317,P001,Shoes,120.0,1,South,shipped,2025-04-09 10:25:51,2025-04-09
5f7e637c-aec2-4fcc-9480-5f7f88f36ed9,C522,P002,Phone,120.0,2,West,shipped,2025-04-09 10:25:53,2025-04-09
cbde0be9-79c2-4f7a-9004-71dcc16b0847,C713,P004,Shoes,1000.0,1,East,cancelled,2025-04-09 10:26:47,2025-04-09
fcc51c31-a462-4c6a-be23-0c84fec34890,C433,P002,Shoes,120.0,2,South,placed,2025-04-09 10:26:49,2025-04-09
04c29474-fefd-40a8-85ac-0bcd6aad3168,C583,P002,Shoes,1000.0,3,West,placed,2025-04-09 10:26:51,2025-04-09
c6e9d7d2-97de-45bf-a122-a53135b36a9f,C866,P004,Phone,120.0,4,West,cancelled,2025-04-09 10:26:53,2025-04-09
49d94ec7-69fc-46a2-9d65-3d634c331179,C350,P004,Shoes,600.0,5,South,placed,2025-04-09 10:26:55,2025-04-09
bd7277ea-f451-4b6b-98e0-c62444e19b5d,C747,P002,Laptop,120.0,4,South,shipped,2025-04-09 10:26:57,2025-04-09
d9415e45-37ce-4f6e-9e9e-9dee1e74cb79,C787,P002,Headphones,120.0,1,South,cancelled,2025-04-09 10:26:59,2025-04-09
abab7c6f-00d8-436e-8b9c-1a935a6cb4c4,C712,P001,Laptop,1000.0,4,West,cancelled,2025-04-09 10:27:01,2025-04-09
e22f4674-0359-489a-a2f6-bc7813d0b50d,C706,P003,Headphones,1000.0,2,West,placed,2025-04-09 10:27:03,2025-04-09
d2353d4a-981e-4840-8505-f7bad9575f17,C603,P003,Phone,150.0,5,South,placed,2025-04-09 10:27:05,2025-04-09
8188583e-d15a-40f4-96ce-15dcf3a0214f,C974,P002,Phone,120.0,1,East,cancelled,2025-04-09 10:27:07,2025-04-09
2a63ff80-46c2-4eda-85bc-4ccaee1b5be1,C413,P003,Headphones,120.0,2,South,cancelled,2025-04-09 10:27:09,2025-04-09
1cb6cc7a-a7fa-4692-a18f-16369132d0b6,C166,P002,Headphones,600.0,2,South,shipped,2025-04-09 10:27:11,2025-04-09
8b8eda57-0022-4ba6-9149-86adfaf640b2,C599,P004,Phone,600.0,4,South,placed,2025-04-09 10:27:13,2025-04-09
1a4cc97c-06ad-47df-a5d8-581ceeb3c6f9,C886,P001,Headphones,600.0,5,East,cancelled,2025-04-09 10:27:15,2025-04-09
14bb45e3-9399-4871-89cf-1f4e3d8e04d0,C676,P002,Laptop,1000.0,3,South,cancelled,2025-04-09 10:27:17,2025-04-09
3a81ddc5-884e-484d-9d32-992715fe1e97,C805,P002,Laptop,600.0,2,South,shipped,2025-04-09 10:27:19,2025-04-09
7a8331fc-b3ec-46b9-8bba-4a21414b0433,C268,P003,Phone,120.0,3,North,shipped,2025-04-09 10:27:21,2025-04-09
aab040fa-1485-4bb7-aa23-8cfcdb769de6,C824,P004,Laptop,600.0,5,North,cancelled,2025-04-09 10:27:23,2025-04-09
73d7b5d6-69d8-4394-9ff0-6fc2097f4c25,C292,P003,Headphones,600.0,3,West,cancelled,2025-04-09 10:27:25,2025-04-09
4c2e3ed2-d319-46d6-946d-6c4f9493f080,C101,P003,Phone,600.0,3,West,shipped,2025-04-09 10:27:27,2025-04-09
9489b783-5901-4409-965c-6cbe80b32131,C134,P001,Headphones,120.0,2,East,cancelled,2025-04-09 10:27:29,2025-04-09
b245de1c-3ada-4131-ad0d-c75874f7a501,C892,P004,Phone,600.0,3,South,shipped,2025-04-09 10:27:31,2025-04-09
eec80d78-5825-4833-89ee-e21d16215baa,C844,P002,Laptop,1000.0,4,East,cancelled,2025-04-09 10:27:33,2025-04-09
b75f99ca-c9d3-4b56-879a-d880d00bd336,C656,P001,Phone,120.0,1,East,cancelled,2025-04-09 10:27:35,2025-04-09
00d54ad4-d5b9-4bd0-a91e-09bc816b23c6,C727,P002,Laptop,150.0,3,West,shipped,2025-04-09 10:27:37,2025-04-09
8cd79b44-3ba5-4e05-ac89-688ced0f40a6,C489,P004,Phone,600.0,4,West,placed,2025-04-09 10:27:39,2025-04-09
c27afc61-f816-4a81-a967-eedc0fbc8c2d,C867,P004,Shoes,600.0,4,West,shipped,2025-04-09 10:27:41,2025-04-09
39b11760-8fbd-4e96-ac52-bf7940411c94,C567,P003,Headphones,150.0,2,North,placed,2025-04-09 10:27:43,2025-04-09
2335ff70-8fd4-492d-aa05-4c617e67e11a,C909,P004,Shoes,150.0,2,North,placed,2025-04-09 10:27:45,2025-04-09
ce579c9e-0635-42af-879e-3a377b02e4c3,C249,P002,Shoes,1000.0,5,North,placed,2025-04-09 10:27:47,2025-04-09
f690854a-1f37-49c5-831d-b4e7c833d774,C806,P003,Phone,600.0,3,South,placed,2025-04-09 10:27:49,2025-04-09
69907c10-f6a4-4f12-b03c-6f64ce37674d,C644,P004,Phone,600.0,2,East,shipped,2025-04-09 10:27:51,2025-04-09
d8c1af00-8b04-4691-878c-8ca7902074bc,C941,P003,Phone,600.0,1,East,shipped,2025-04-09 10:27:53,2025-04-09
f1c9c868-b693-40fb-88e6-828c6bb820c6,C526,P004,Shoes,150.0,3,East,shipped,2025-04-09 10:27:55,2025-04-09
b6e19cc2-02a7-4cc0-9d58-56274bc7a4bc,C546,P001,Headphones,150.0,2,North,cancelled,2025-04-09 10:27:57,2025-04-09
85925b94-2034-4c0f-8179-38eccdee4d4d,C242,P001,Headphones,600.0,5,South,placed,2025-04-09 10:27:59,2025-04-09
75385a67-ac2b-4636-8c04-49df130e851d,C400,P003,Shoes,1000.0,3,South,cancelled,2025-04-09 10:28:01,2025-04-09
fd36495d-fe8d-4798-ab99-0309bf1cfa2b,C647,P002,Phone,1000.0,5,North,shipped,2025-04-09 10:28:03,2025-04-09
371f6d4b-6c4d-41f2-a41a-b5c553ec6ec1,C960,P003,Laptop,120.0,2,South,shipped,2025-04-09 10:28:05,2025-04-09
017b95a8-68ac-4f6b-93e7-419fc6e5dcfa,C815,P004,Headphones,120.0,4,South,cancelled,2025-04-09 10:28:07,2025-04-09
93d0c3a6-ccf8-4fd0-82ad-e0d771d887d3,C194,P001,Phone,1000.0,3,South,shipped,2025-04-09 10:28:09,2025-04-09
8fc210c4-f1b0-496f-94cb-b79377533133,C215,P001,Headphones,600.0,1,West,placed,2025-04-09 10:28:11,2025-04-09
1d648e70-dff0-47d2-8f7d-4ff1c97b8d35,C937,P002,Phone,120.0,2,North,shipped,2025-04-09 10:28:13,2025-04-09
c5412d0b-6957-42f2-a438-f1a403081191,C427,P001,Headphones,120.0,3,South,cancelled,2025-04-09 10:28:15,2025-04-09
032e8fb0-678a-4f6b-8dd8-66d44341658a,C226,P001,Laptop,150.0,2,North,shipped,2025-04-09 10:28:17,2025-04-09
9be03eef-4393-49f3-aa66-b59f03eab8fd,C517,P002,Phone,120.0,3,East,cancelled,2025-04-09 10:28:19,2025-04-09
fe6525af-0dd6-4500-929c-8f63c0c9e113,C887,P003,Laptop,600.0,2,West,shipped,2025-04-09 10:28:21,2025-04-09
decba7b0-a33f-41f1-8317-f1ce3f6f5046,C180,P002,Phone,1000.0,4,West,shipped,2025-04-09 10:28:23,2025-04-09
4e5913df-37e8-407c-b767-d4ec64a4a593,C797,P003,Phone,1000.0,3,East,placed,2025-04-09 10:28:25,2025-04-09
a4eb309b-c418-4871-92f0-bfe52e470ee6,C437,P004,Laptop,1000.0,1,South,cancelled,2025-04-09 10:28:27,2025-04-09
2c33a0e9-61f8-4511-ad23-b7ab20069c18,C692,P002,Shoes,600.0,1,East,shipped,2025-04-09 10:28:29,2025-04-09
a5550e0e-d780-4ef1-96e9-f6004b963242,C618,P004,Phone,600.0,4,West,shipped,2025-04-09 10:28:39,2025-04-09
3b962425-52cc-4b6a-87e3-45f262fcb5d2,C134,P001,Phone,1000.0,2,West,cancelled,2025-04-09 10:28:41,2025-04-09
b9e5b9db-091e-4fe3-ba9b-9e24fd62bb15,C767,P003,Phone,1000.0,2,East,shipped,2025-04-09 10:28:43,2025-04-09
206f6045-8277-47af-a764-4b8c68298243,C616,P004,Laptop,600.0,1,South,shipped,2025-04-09 10:28:46,2025-04-09
cb8bbb72-2638-4e48-864e-00da1eeebac6,C858,P003,Shoes,120.0,5,West,shipped,2025-04-09 10:28:48,2025-04-09
6af3f7ff-736f-4185-8193-b6974e995df1,C711,P004,Laptop,120.0,5,West,cancelled,2025-04-09 10:28:50,2025-04-09
899bd2ee-bdca-4c57-82ee-8ddae7c246e3,C933,P002,Shoes,120.0,3,South,cancelled,2025-04-09 10:28:52,2025-04-09
fdf73add-5df2-40fa-9f84-66c61fde3b6a,C381,P003,Phone,150.0,2,South,cancelled,2025-04-09 10:28:54,2025-04-09
3a65f7d1-2a80-474d-8890-0fed30416e5c,C823,P002,Phone,600.0,5,South,placed,2025-04-09 10:28:56,2025-04-09
e61ff967-caac-418e-beb2-ea452ea971d0,C571,P003,Phone,150.0,2,North,cancelled,2025-04-09 10:28:58,2025-04-09
965d6ac5-4d0e-4789-bc68-2811d27e8f43,C462,P003,Phone,120.0,4,West,placed,2025-04-09 10:29:00,2025-04-09
7680b6f9-9cd1-4d0b-ad61-fe99631d85ae,C632,P004,Phone,120.0,4,North,placed,2025-04-09 10:29:02,2025-04-09
71714799-2779-4c7a-bcf2-502c2497133c,C885,P001,Headphones,150.0,2,North,placed,2025-04-09 10:29:04,2025-04-09
952ad5c3-e7aa-44c9-8a8f-4d5db640b1cd,C160,P004,Phone,1000.0,3,North,shipped,2025-04-09 10:28:31,2025-04-09
17ec9d16-75d7-4ea3-accd-07c1e02d5c4c,C244,P003,Laptop,1000.0,2,West,cancelled,2025-04-09 10:29:06,2025-04-09
3f68d38f-e750-40a5-a4f2-0c15cdb3b688,C434,P003,Shoes,600.0,4,East,cancelled,2025-04-09 10:28:33,2025-04-09
51472ba0-18e3-47fa-9930-3d2e2a8d7d38,C894,P004,Phone,600.0,5,East,cancelled,2025-04-09 10:29:08,2025-04-09
3660a919-f91d-4ac8-a6f2-f80611fd5af1,C224,P003,Shoes,150.0,1,North,shipped,2025-04-09 10:28:35,2025-04-09
a7551d51-28a6-42ea-917e-d7dbce2640a1,C623,P003,Laptop,120.0,2,North,shipped,2025-04-09 10:28:37,2025-04-09
941d0901-5c85-4e32-88ab-abd2551e928a,C146,P003,Shoes,600.0,3,North,shipped,2025-04-09 10:29:10,2025-04-09
c0683bff-f7c4-4ed1-8988-767db9ffde91,C368,P001,Headphones,1000.0,2,South,placed,2025-04-09 10:29:12,2025-04-09
9027caa4-e57b-4a03-a08a-653ed9877518,C611,P004,Headphones,150.0,4,West,placed,2025-04-09 10:29:14,2025-04-09
bf2c3c15-8b46-43cc-9e34-3c8cdfe5056a,C135,P001,Phone,150.0,2,East,placed,2025-04-09 10:29:16,2025-04-09
f7c1a8c0-9a0c-40a6-bbc1-d98910335149,C164,P002,Shoes,1000.0,2,South,placed,2025-04-09 10:29:18,2025-04-09
c66d961f-da7a-492b-9346-00f5acb976b4,C983,P003,Shoes,1000.0,3,South,placed,2025-04-09 10:29:20,2025-04-09
17616095-5314-47ee-9608-45aa95cc5b9d,C431,P003,Phone,600.0,2,South,shipped,2025-04-09 10:29:22,2025-04-09
6688f9eb-4bf4-4e7a-adcb-30cdac65ab54,C741,P003,Laptop,120.0,1,West,placed,2025-04-09 10:29:24,2025-04-09
dbdf8476-4790-4b29-b3f6-7acef0bd44a7,C806,P001,Laptop,1000.0,3,North,cancelled,2025-04-09 10:29:26,2025-04-09
4f945375-192d-4ca8-976b-3ef77c06c767,C274,P004,Phone,1000.0,4,South,cancelled,2025-04-09 10:29:28,2025-04-09
cf1920fd-a5ad-480a-81e5-ada921f0e960,C411,P001,Phone,600.0,4,West,placed,2025-04-09 10:29:30,2025-04-09
8aa5a8a2-2edc-471a-8458-ff6d9f9e9e62,C307,P004,Laptop,150.0,1,East,cancelled,2025-04-09 10:29:32,2025-04-09
8dcc8625-1a84-401c-b096-e7a10b4b3e5c,C207,P002,Phone,120.0,5,East,placed,2025-04-09 10:29:34,2025-04-09
35679867-c872-4516-81be-10c8db3c0aae,C421,P004,Laptop,150.0,1,East,shipped,2025-04-09 10:29:36,2025-04-09
6dffe82f-2d36-4939-bf88-b14fbf5932d5,C794,P001,Headphones,150.0,1,West,placed,2025-04-09 10:29:38,2025-04-09
a87fdc34-21ec-49ea-8f4f-076bc1400bdc,C883,P001,Laptop,150.0,1,East,shipped,2025-04-09 10:29:40,2025-04-09
891118d1-fb3f-4a7f-9e3e-10caa8291982,C797,P004,Headphones,120.0,1,East,placed,2025-04-09 10:29:42,2025-04-09
a06c6822-3319-456d-ac82-5d4a2d9fbb70,C984,P002,Shoes,600.0,3,East,cancelled,2025-04-09 10:29:44,2025-04-09
b2491d7a-3514-46eb-b456-12d7d6e7ffae,C183,P003,Laptop,150.0,2,South,shipped,2025-04-09 10:29:46,2025-04-09
9a5a1f2f-be17-4984-a682-102cf318ce72,C193,P004,Phone,120.0,5,South,placed,2025-04-09 10:29:48,2025-04-09
08ec8aab-fdd7-42b0-a5d7-d0384fcd357c,C143,P001,Phone,150.0,1,North,placed,2025-04-09 10:29:50,2025-04-09
b5806fda-45e9-435a-9497-44fd22beb03f,C964,P001,Headphones,1000.0,4,East,cancelled,2025-04-09 10:29:52,2025-04-09
e1dac4ae-a24c-4c63-9afd-30d417044802,C834,P004,Phone,600.0,4,East,shipped,2025-04-09 10:29:54,2025-04-09
340be975-b205-4cd6-87b7-0a4441d81037,C772,P004,Laptop,150.0,3,West,cancelled,2025-04-09 10:29:56,2025-04-09
cd9b0cdd-8bb9-4bf4-ba69-e89cfa63052c,C278,P001,Headphones,150.0,3,North,cancelled,2025-04-09 10:29:58,2025-04-09
8cb1aebd-7043-4a48-85bb-b240d8771639,C123,P001,Laptop,600.0,2,South,placed,2025-04-09 10:30:00,2025-04-09
dbade1a7-8a80-4ac3-8fc0-1171302c2466,C945,P004,Headphones,120.0,2,East,placed,2025-04-09 10:30:02,2025-04-09
15274a95-6246-4e9b-8bc8-54f6f2ec3c25,C948,P002,Shoes,150.0,3,North,cancelled,2025-04-09 10:30:04,2025-04-09
598c5154-0805-440a-bea7-d39b29aaae54,C356,P001,Phone,120.0,2,North,cancelled,2025-04-09 10:30:06,2025-04-09
9d4100cb-b3c1-4d5b-b9e2-6bf175579f1b,C234,P002,Shoes,150.0,2,East,placed,2025-04-09 10:30:08,2025-04-09
0ea0d2c5-713e-4270-8b92-41ded77ed1cd,C477,P003,Shoes,150.0,2,West,cancelled,2025-04-09 10:30:11,2025-04-09
0515fa35-b110-4be7-9409-158a6e339e30,C737,P004,Headphones,150.0,2,South,shipped,2025-04-09 10:30:13,2025-04-09
18f6866b-b4d2-4d97-a831-d183d97da394,C917,P001,Shoes,150.0,2,West,cancelled,2025-04-09 10:30:15,2025-04-09
e0acafb8-cb3b-4f67-afdc-c65f9a26ef7c,C573,P002,Phone,120.0,2,East,cancelled,2025-04-09 10:30:17,2025-04-09
